<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.03	12:00:00	1597.10	1599.88	1596.60	1599.64	24767	0	0
2020.03.03	13:00:00	1599.64	1604.55	1599.11	1603.05	28420	0	0
2020.03.03	14:00:00	1603.03	1605.45	1599.66	1602.39	44207	0	0
2020.03.03	15:00:00	1602.40	1605.98	1600.53	1605.28	46276	0	0
2020.03.03	16:00:00	1605.27	1606.83	1601.85	1606.69	55290	0	0
2020.03.03	17:00:00	1606.67	1643.76	1606.67	1633.95	104481	0	0
2020.03.03	18:00:00	1633.84	1643.27	1631.02	1639.92	80742	0	0
2020.03.03	19:00:00	1639.92	1649.34	1638.02	1645.29	59468	0	0
2020.03.03	20:00:00	1645.29	1647.59	1640.16	1644.88	52890	0	0
2020.03.03	21:00:00	1644.86	1646.83	1626.52	1626.60	47961	0	0
2020.03.03	22:00:00	1626.59	1640.21	1626.50	1635.78	33487	0	0
2020.03.03	23:00:00	1635.78	1641.77	1635.09	1640.70	6438	0	0
2020.03.04	01:00:00	1639.15	1653.04	1637.40	1645.81	20433	0	0
2020.03.04	02:00:00	1645.85	1647.61	1642.41	1645.73	39185	0	0
2020.03.04	03:00:00	1645.75	1647.01	1639.61	1644.09	47423	0	0
2020.03.04	04:00:00	1644.09	1645.93	1642.27	1645.11	27565	0	0
2020.03.04	05:00:00	1645.10	1646.34	1641.38	1641.87	21484	0	0
2020.03.04	06:00:00	1641.91	1643.18	1641.31	1643.11	11559	0	0
2020.03.04	07:00:00	1643.11	1645.54	1641.96	1643.33	17700	0	0
2020.03.04	08:00:00	1643.31	1644.53	1640.41	1642.20	19437	0	0
2020.03.04	09:00:00	1642.18	1642.19	1631.85	1636.09	44469	0	0
2020.03.04	10:00:00	1636.08	1639.66	1634.74	1635.88	41966	0	0
2020.03.04	11:00:00	1635.82	1640.67	1635.01	1639.75	29674	0	0
2020.03.04	12:00:00	1639.74	1645.23	1638.95	1641.76	22791	0	0
2020.03.04	13:00:00	1641.76	1644.13	1640.45	1643.92	25459	0	0
2020.03.04	14:00:00	1643.93	1649.36	1643.23	1647.17	37735	0	0
2020.03.04	15:00:00	1647.17	1647.52	1636.98	1640.45	50624	0	0
2020.03.04	16:00:00	1640.45	1646.58	1638.87	1646.14	53880	0	0
2020.03.04	17:00:00	1645.85	1645.85	1636.91	1643.11	62208	0	0
2020.03.04	18:00:00	1643.09	1644.59	1638.93	1641.58	50084	0	0
2020.03.04	19:00:00	1641.58	1644.25	1640.70	1642.05	29825	0	0
2020.03.04	20:00:00	1642.06	1643.73	1633.44	1636.23	29824	0	0
2020.03.04	21:00:00	1636.23	1641.15	1635.99	1640.26	24127	0	0
2020.03.04	22:00:00	1640.26	1641.27	1637.01	1638.38	28077	0	0
2020.03.04	23:00:00	1638.32	1638.49	1633.64	1636.87	8095	0	0
2020.03.05	01:00:00	1637.27	1639.87	1634.98	1636.62	12699	0	0
2020.03.05	02:00:00	1636.61	1639.01	1635.62	1638.10	18378	0	0
2020.03.05	03:00:00	1638.07	1640.88	1637.47	1637.75	25351	0	0
2020.03.05	04:00:00	1637.76	1639.68	1636.80	1638.58	16621	0	0
2020.03.05	05:00:00	1638.57	1640.85	1638.54	1639.55	9901	0	0
2020.03.05	06:00:00	1639.55	1640.19	1638.69	1639.82	6511	0	0
2020.03.05	07:00:00	1639.82	1640.83	1638.50	1638.53	11361	0	0
2020.03.05	08:00:00	1638.53	1641.93	1637.72	1641.74	15885	0	0
2020.03.05	09:00:00	1641.74	1642.84	1637.17	1637.42	22614	0	0
2020.03.05	10:00:00	1637.43	1641.21	1637.19	1640.04	27828	0	0
2020.03.05	11:00:00	1640.04	1644.93	1639.74	1644.07	32812	0	0
2020.03.05	12:00:00	1644.06	1648.72	1643.91	1647.27	34151	0	0
2020.03.05	13:00:00	1647.29	1648.78	1645.32	1647.90	28433	0	0
2020.03.05	14:00:00	1647.90	1654.50	1646.03	1652.55	41942	0	0
2020.03.05	15:00:00	1652.54	1656.59	1651.16	1655.09	44179	0	0
2020.03.05	16:00:00	1655.09	1662.63	1654.39	1658.50	68435	0	0
2020.03.05	17:00:00	1658.48	1660.77	1655.35	1660.06	62246	0	0
2020.03.05	18:00:00	1660.08	1663.82	1657.68	1662.09	51572	0	0
2020.03.05	19:00:00	1662.10	1667.43	1660.40	1667.18	46902	0	0
2020.03.05	20:00:00	1667.18	1669.00	1665.14	1667.73	48666	0	0
2020.03.05	21:00:00	1667.72	1672.24	1667.08	1671.76	40216	0	0
2020.03.05	22:00:00	1671.78	1674.74	1670.68	1673.28	52604	0	0
2020.03.05	23:00:00	1673.27	1673.96	1668.61	1672.37	13833	0	0
2020.03.06	01:00:00	1672.20	1675.02	1669.95	1674.63	12508	0	0
2020.03.06	02:00:00	1674.61	1676.62	1671.79	1674.22	20246	0	0
2020.03.06	03:00:00	1674.17	1675.07	1667.60	1670.66	45608	0	0
2020.03.06	04:00:00	1670.70	1672.58	1668.24	1670.54	31941	0	0
2020.03.06	05:00:00	1670.53	1671.73	1667.64	1669.01	20559	0	0
2020.03.06	06:00:00	1669.01	1679.30	1668.62	1678.47	27138	0	0
2020.03.06	07:00:00	1678.46	1681.09	1676.86	1679.85	26580	0	0
2020.03.06	08:00:00	1679.83	1680.37	1669.18	1674.28	36998	0	0
2020.03.06	09:00:00	1674.34	1674.34	1667.84	1672.21	44180	0	0
2020.03.06	10:00:00	1672.27	1679.35	1670.93	1678.11	49837	0	0
2020.03.06	11:00:00	1678.11	1685.99	1676.50	1684.45	46093	0	0
2020.03.06	12:00:00	1684.45	1690.01	1681.37	1682.23	50935	0	0
2020.03.06	13:00:00	1682.24	1688.79	1681.52	1686.08	34407	0	0
2020.03.06	14:00:00	1686.04	1688.44	1683.86	1687.93	38035	0	0
2020.03.06	15:00:00	1687.95	1689.60	1668.54	1673.52	67655	0	0
2020.03.06	16:00:00	1673.53	1687.27	1672.98	1684.63	103926	0	0
2020.03.06	17:00:00	1684.65	1686.41	1642.17	1664.02	114888	0	0
2020.03.06	18:00:00	1663.94	1671.53	1658.22	1663.42	104202	0	0
2020.03.06	19:00:00	1663.45	1669.53	1660.36	1665.83	61949	0	0
2020.03.06	20:00:00	1665.87	1674.01	1662.13	1672.33	57362	0	0
2020.03.06	21:00:00	1672.33	1687.39	1671.52	1686.78	55044	0	0
2020.03.06	22:00:00	1686.72	1692.20	1665.47	1673.92	48586	0	0
2020.03.06	23:00:00	1673.89	1676.02	1671.44	1674.26	5799	0	0
2020.03.09	01:00:00	1693.72	1701.69	1679.32	1698.08	20268	0	0
2020.03.09	02:00:00	1698.08	1703.34	1691.84	1700.15	26868	0	0
2020.03.09	03:00:00	1700.15	1702.90	1690.35	1700.07	28268	0	0
2020.03.09	04:00:00	1700.08	1703.07	1695.26	1701.00	35798	0	0
2020.03.09	05:00:00	1700.94	1701.41	1691.00	1694.72	26101	0	0
2020.03.09	06:00:00	1694.73	1695.05	1674.23	1681.27	34840	0	0
2020.03.09	07:00:00	1681.27	1681.30	1657.37	1662.53	32103	0	0
2020.03.09	08:00:00	1662.53	1677.06	1659.50	1663.19	31478	0	0
2020.03.09	09:00:00	1663.09	1674.02	1662.50	1669.35	21565	0	0
2020.03.09	10:00:00	1669.35	1685.36	1668.52	1681.46	32810	0	0
2020.03.09	11:00:00	1681.39	1682.69	1670.40	1675.41	25712	0	0
2020.03.09	12:00:00	1675.42	1677.05	1661.83	1665.27	27058	0	0
2020.03.09	13:00:00	1665.25	1680.15	1662.92	1678.13	22746	0	0
2020.03.09	14:00:00	1678.17	1681.66	1674.51	1676.01	19689	0	0
2020.03.09	15:00:00	1676.01	1680.55	1671.62	1677.65	45216	0	0
2020.03.09	16:00:00	1677.66	1685.83	1666.10	1671.73	56457	0	0
2020.03.09	17:00:00	1671.71	1677.48	1663.28	1673.27	40387	0	0
2020.03.09	18:00:00	1673.20	1673.89	1664.95	1665.02	36054	0	0
2020.03.09	19:00:00	1665.02	1672.26	1661.77	1671.88	34832	0	0
2020.03.09	20:00:00	1671.90	1676.78	1668.19	1672.70	41700	0	0
2020.03.09	21:00:00	1672.69	1677.78	1671.24	1677.07	38898	0	0
2020.03.09	22:00:00	1677.08	1681.59	1671.07	1677.49	37454	0	0
2020.03.09	23:00:00	1677.74	1679.93	1674.91	1679.93	8682	0	0
2020.03.10	01:00:00	1679.19	1680.55	1670.53	1671.48	6897	0	0
2020.03.10	02:00:00	1671.42	1671.45	1662.61	1666.39	11702	0	0
2020.03.10	03:00:00	1666.41	1671.45	1662.40	1663.89	16964	0	0
2020.03.10	04:00:00	1663.92	1671.39	1661.61	1669.46	31446	0	0
2020.03.10	05:00:00	1669.46	1670.69	1666.42	1668.76	22995	0	0
2020.03.10	06:00:00	1668.76	1669.66	1665.50	1666.61	14901	0	0
2020.03.10	07:00:00	1666.60	1668.21	1664.31	1664.85	15786	0	0
2020.03.10	08:00:00	1664.79	1665.01	1651.35	1651.77	32149	0	0
2020.03.10	09:00:00	1651.78	1663.31	1649.44	1661.76	36560	0	0
2020.03.10	10:00:00	1661.74	1666.71	1657.50	1662.12	38946	0	0
2020.03.10	11:00:00	1662.13	1667.54	1660.43	1661.58	41741	0	0
2020.03.10	12:00:00	1661.43	1664.60	1657.29	1658.84	36321	0	0
2020.03.10	13:00:00	1658.73	1662.15	1655.87	1662.10	34248	0	0
2020.03.10	14:00:00	1662.09	1665.08	1660.77	1662.17	32068	0	0
2020.03.10	15:00:00	1662.19	1667.61	1659.78	1663.02	50667	0	0
2020.03.10	16:00:00	1662.97	1666.10	1651.27	1653.76	67055	0	0
2020.03.10	17:00:00	1653.77	1660.67	1649.97	1658.58	86946	0	0
2020.03.10	18:00:00	1658.58	1660.92	1652.40	1654.55	78904	0	0
2020.03.10	19:00:00	1654.56	1657.37	1651.33	1654.14	64348	0	0
2020.03.10	20:00:00	1654.08	1661.88	1653.24	1657.91	51758	0	0
2020.03.10	21:00:00	1657.88	1660.04	1650.93	1653.97	45624	0	0
2020.03.10	22:00:00	1653.97	1654.09	1641.53	1641.92	46328	0	0
2020.03.10	23:00:00	1641.97	1650.55	1641.85	1649.15	9988	0	0
2020.03.11	01:00:00	1648.58	1654.33	1648.58	1652.99	7322	0	0
2020.03.11	02:00:00	1652.99	1654.88	1650.52	1652.34	10702	0	0
2020.03.11	03:00:00	1652.32	1659.29	1650.65	1657.18	22232	0	0
2020.03.11	04:00:00	1657.17	1660.14	1655.38	1658.35	34661	0	0
2020.03.11	05:00:00	1658.35	1659.60	1655.77	1657.21	18383	0	0
2020.03.11	06:00:00	1657.18	1659.96	1655.92	1659.00	14821	0	0
2020.03.11	07:00:00	1659.01	1664.38	1658.14	1662.89	16782	0	0
2020.03.11	08:00:00	1662.88	1665.42	1661.26	1661.67	18448	0	0
2020.03.11	09:00:00	1661.66	1664.41	1658.30	1663.14	22773	0	0
2020.03.11	10:00:00	1663.14	1666.69	1661.77	1662.45	23112	0	0
2020.03.11	11:00:00	1662.40	1663.80	1656.47	1657.13	33072	0	0
2020.03.11	12:00:00	1657.10	1661.22	1656.49	1660.51	20719	0	0
2020.03.11	13:00:00	1660.53	1665.17	1660.19	1664.99	24147	0	0
2020.03.11	14:00:00	1664.99	1668.59	1664.55	1666.05	30572	0	0
2020.03.11	15:00:00	1666.05	1671.28	1663.05	1665.61	44592	0	0
2020.03.11	16:00:00	1665.65	1667.12	1658.59	1662.80	64259	0	0
2020.03.11	17:00:00	1662.80	1663.15	1651.90	1653.07	78712	0	0
2020.03.11	18:00:00	1653.05	1655.10	1644.22	1649.82	76624	0	0
2020.03.11	19:00:00	1649.82	1650.97	1642.69	1645.05	54903	0	0
2020.03.11	20:00:00	1645.04	1649.04	1639.83	1643.51	54024	0	0
2020.03.11	21:00:00	1643.50	1645.00	1636.87	1639.07	45690	0	0
2020.03.11	22:00:00	1639.04	1646.32	1633.01	1636.44	60220	0	0
2020.03.11	23:00:00	1636.44	1638.80	1634.88	1634.89	10407	0	0
2020.03.12	01:00:00	1634.06	1641.96	1633.22	1638.37	9000	0	0
2020.03.12	02:00:00	1638.43	1644.34	1638.05	1643.74	10531	0	0
2020.03.12	03:00:00	1643.71	1648.17	1641.36	1647.36	18059	0	0
2020.03.12	04:00:00	1647.33	1650.44	1633.93	1636.15	60286	0	0
2020.03.12	05:00:00	1636.15	1638.87	1630.80	1636.87	32583	0	0
2020.03.12	06:00:00	1636.89	1638.21	1633.14	1637.13	20853	0	0
2020.03.12	07:00:00	1637.12	1638.03	1633.47	1636.17	13156	0	0
2020.03.12	08:00:00	1636.17	1636.78	1631.43	1633.94	18244	0	0
2020.03.12	09:00:00	1633.96	1637.82	1633.40	1637.15	19701	0	0
2020.03.12	10:00:00	1637.16	1642.82	1634.38	1640.05	27792	0	0
2020.03.12	11:00:00	1640.03	1645.54	1638.59	1642.93	36956	0	0
2020.03.12	12:00:00	1642.86	1645.09	1633.49	1634.09	32083	0	0
2020.03.12	13:00:00	1634.00	1639.62	1632.54	1636.24	30310	0	0
2020.03.12	14:00:00	1636.25	1643.11	1633.94	1634.28	30575	0	0
2020.03.12	15:00:00	1634.29	1635.00	1606.11	1610.26	55869	0	0
2020.03.12	16:00:00	1610.26	1613.49	1586.12	1597.03	60736	0	0
2020.03.12	17:00:00	1596.93	1597.02	1574.55	1587.33	90869	0	0
2020.03.12	18:00:00	1587.32	1587.36	1560.70	1566.39	77161	0	0
2020.03.12	19:00:00	1566.43	1596.23	1565.88	1594.08	47656	0	0
2020.03.12	20:00:00	1594.08	1609.88	1585.20	1594.94	55300	0	0
2020.03.12	21:00:00	1595.25	1595.43	1574.85	1578.53	31396	0	0
2020.03.12	22:00:00	1578.58	1579.60	1567.47	1571.51	27920	0	0
2020.03.12	23:00:00	1571.53	1580.07	1566.03	1577.25	14686	0	0
2020.03.13	01:00:00	1578.92	1582.40	1572.87	1577.14	6517	0	0
2020.03.13	02:00:00	1577.11	1584.37	1573.68	1576.73	9875	0	0
2020.03.13	03:00:00	1576.74	1583.15	1576.64	1579.44	9926	0	0
2020.03.13	04:00:00	1579.42	1579.42	1552.79	1555.05	41315	0	0
2020.03.13	05:00:00	1555.07	1566.98	1551.37	1563.44	30488	0	0
2020.03.13	06:00:00	1563.44	1565.46	1556.84	1560.12	18409	0	0
2020.03.13	07:00:00	1560.13	1583.96	1557.92	1579.13	27484	0	0
2020.03.13	08:00:00	1579.13	1591.32	1575.99	1586.59	35011	0	0
2020.03.13	09:00:00	1586.59	1590.83	1581.17	1587.11	27415	0	0
2020.03.13	10:00:00	1587.13	1594.32	1584.51	1591.79	29421	0	0
2020.03.13	11:00:00	1591.79	1593.65	1578.94	1586.14	35973	0	0
2020.03.13	12:00:00	1586.19	1588.32	1581.49	1582.55	25567	0	0
2020.03.13	13:00:00	1582.54	1589.73	1582.53	1587.79	24016	0	0
2020.03.13	14:00:00	1587.69	1589.38	1577.27	1581.02	30062	0	0
2020.03.13	15:00:00	1580.83	1597.99	1579.29	1595.01	39111	0	0
2020.03.13	16:00:00	1594.90	1596.75	1566.39	1574.90	64761	0	0
2020.03.13	17:00:00	1574.83	1582.02	1563.13	1563.57	75208	0	0
2020.03.13	18:00:00	1563.55	1568.48	1521.82	1534.67	82647	0	0
2020.03.13	19:00:00	1534.69	1538.99	1504.35	1522.99	62495	0	0
2020.03.13	20:00:00	1523.06	1523.37	1513.65	1522.19	37863	0	0
2020.03.13	21:00:00	1522.19	1537.06	1512.31	1512.42	46773	0	0
2020.03.13	22:00:00	1512.40	1526.04	1509.24	1523.71	38269	0	0
2020.03.13	23:00:00	1523.63	1533.13	1516.40	1529.16	11991	0	0
2020.03.16	01:00:00	1565.73	1575.48	1539.77	1545.94	32883	0	0
2020.03.16	02:00:00	1545.90	1563.10	1541.79	1557.49	24380	0	0
2020.03.16	03:00:00	1557.87	1560.78	1541.39	1548.02	21037	0	0
2020.03.16	04:00:00	1548.07	1549.01	1523.78	1534.68	36641	0	0
2020.03.16	05:00:00	1534.63	1548.66	1530.53	1546.40	27182	0	0
2020.03.16	06:00:00	1546.37	1549.21	1543.29	1547.95	18676	0	0
2020.03.16	07:00:00	1547.98	1550.81	1537.97	1546.87	20075	0	0
2020.03.16	08:00:00	1546.87	1546.88	1538.27	1540.69	20258	0	0
2020.03.16	09:00:00	1540.72	1547.41	1540.02	1544.10	18620	0	0
2020.03.16	10:00:00	1544.05	1547.62	1529.49	1531.28	29710	0	0
2020.03.16	11:00:00	1531.48	1542.10	1529.33	1539.26	29091	0	0
2020.03.16	12:00:00	1539.27	1541.00	1512.55	1527.12	34557	0	0
2020.03.16	13:00:00	1527.09	1528.27	1475.51	1477.62	45844	0	0
2020.03.16	14:00:00	1477.59	1481.78	1456.39	1461.76	52354	0	0
2020.03.16	15:00:00	1461.79	1478.54	1454.44	1455.67	58929	0	0
2020.03.16	16:00:00	1455.84	1475.91	1451.21	1470.73	69392	0	0
2020.03.16	17:00:00	1470.69	1498.09	1464.31	1497.73	73827	0	0
2020.03.16	18:00:00	1497.69	1519.40	1486.15	1503.98	80933	0	0
2020.03.16	19:00:00	1503.97	1513.66	1500.01	1508.73	53086	0	0
2020.03.16	20:00:00	1508.70	1513.59	1483.77	1492.12	55249	0	0
2020.03.16	21:00:00	1492.11	1509.85	1487.32	1506.47	35100	0	0
2020.03.16	22:00:00	1506.44	1510.00	1488.79	1508.99	33738	0	0
2020.03.16	23:00:00	1508.89	1517.49	1495.74	1514.75	11900	0	0
2020.03.17	01:00:00	1512.64	1512.78	1496.00	1508.81	8887	0	0
2020.03.17	02:00:00	1508.89	1517.76	1504.01	1507.05	9958	0	0
2020.03.17	03:00:00	1507.02	1519.32	1504.21	1517.08	19476	0	0
2020.03.17	04:00:00	1517.14	1518.33	1490.90	1492.45	29498	0	0
2020.03.17	05:00:00	1492.45	1500.25	1485.49	1491.99	23563	0	0
2020.03.17	06:00:00	1492.09	1500.97	1488.31	1500.81	13451	0	0
2020.03.17	07:00:00	1500.81	1505.12	1499.27	1501.64	10928	0	0
2020.03.17	08:00:00	1501.59	1503.94	1491.85	1492.60	18535	0	0
2020.03.17	09:00:00	1492.60	1492.97	1480.44	1483.73	23598	0	0
2020.03.17	10:00:00	1483.78	1491.79	1482.69	1486.54	22386	0	0
2020.03.17	11:00:00	1486.55	1488.10	1482.09	1483.20	30651	0	0
2020.03.17	12:00:00	1483.21	1485.04	1467.89	1470.81	34100	0	0
2020.03.17	13:00:00	1470.85	1475.66	1465.52	1466.69	20503	0	0
2020.03.17	14:00:00	1466.71	1474.10	1466.71	1472.82	21614	0	0
2020.03.17	15:00:00	1472.84	1487.55	1472.14	1484.85	48945	0	0
2020.03.17	16:00:00	1484.84	1503.83	1482.40	1493.38	79041	0	0
2020.03.17	17:00:00	1493.19	1538.33	1491.59	1534.00	99702	0	0
2020.03.17	18:00:00	1533.79	1554.01	1527.32	1532.46	94584	0	0
2020.03.17	19:00:00	1532.46	1541.15	1524.72	1527.35	57422	0	0
2020.03.17	20:00:00	1527.37	1535.82	1521.75	1534.79	58177	0	0
2020.03.17	21:00:00	1534.77	1537.25	1526.28	1528.83	42406	0	0
2020.03.17	22:00:00	1528.85	1537.50	1520.55	1529.68	37504	0	0
2020.03.17	23:00:00	1529.68	1531.07	1526.49	1527.97	6331	0	0
2020.03.18	01:00:00	1526.80	1546.32	1526.80	1533.52	8349	0	0
2020.03.18	02:00:00	1533.69	1543.55	1533.09	1537.64	10943	0	0
2020.03.18	03:00:00	1537.68	1539.87	1531.97	1536.49	17461	0	0
2020.03.18	04:00:00	1536.49	1537.33	1529.79	1534.67	28374	0	0
2020.03.18	05:00:00	1534.66	1535.92	1527.79	1530.74	22651	0	0
2020.03.18	06:00:00	1530.75	1533.31	1527.88	1532.30	16182	0	0
2020.03.18	07:00:00	1532.29	1532.89	1525.16	1527.78	14026	0	0
2020.03.18	08:00:00	1527.78	1529.81	1511.58	1518.75	26138	0	0
2020.03.18	09:00:00	1518.78	1519.24	1504.89	1512.66	32721	0	0
2020.03.18	10:00:00	1512.59	1519.62	1494.78	1497.97	29551	0	0
2020.03.18	11:00:00	1496.59	1508.15	1488.16	1493.72	32809	0	0
2020.03.18	12:00:00	1493.72	1499.90	1487.29	1494.05	28446	0	0
2020.03.18	13:00:00	1494.04	1515.54	1492.80	1495.84	28723	0	0
2020.03.18	14:00:00	1495.84	1516.87	1495.71	1516.79	24197	0	0
2020.03.18	15:00:00	1516.79	1522.73	1495.13	1496.79	49426	0	0
2020.03.18	16:00:00	1496.81	1513.80	1493.98	1508.49	59228	0	0
2020.03.18	17:00:00	1508.53	1518.45	1499.26	1499.29	53908	0	0
2020.03.18	18:00:00	1499.29	1500.40	1485.19	1492.59	56749	0	0
2020.03.18	19:00:00	1492.54	1495.82	1482.89	1485.53	44654	0	0
2020.03.18	20:00:00	1485.53	1494.91	1472.55	1488.24	48902	0	0
2020.03.18	21:00:00	1488.21	1502.61	1482.23	1495.74	34930	0	0
2020.03.18	22:00:00	1495.85	1502.59	1489.05	1495.14	29980	0	0
2020.03.18	23:00:00	1494.79	1495.67	1483.39	1485.79	11032	0	0
2020.03.19	01:00:00	1485.06	1488.22	1472.90	1484.80	8229	0	0
2020.03.19	02:00:00	1484.82	1500.76	1482.07	1497.94	12714	0	0
2020.03.19	03:00:00	1498.01	1498.59	1479.33	1484.75	12402	0	0
2020.03.19	04:00:00	1484.75	1491.43	1479.69	1484.67	21542	0	0
2020.03.19	05:00:00	1484.67	1486.58	1470.50	1471.90	23456	0	0
2020.03.19	06:00:00	1471.97	1475.29	1462.13	1469.32	25093	0	0
2020.03.19	07:00:00	1469.24	1472.69	1464.04	1471.45	12243	0	0
2020.03.19	08:00:00	1471.52	1475.68	1468.90	1471.18	13184	0	0
2020.03.19	09:00:00	1471.21	1496.17	1468.80	1490.31	23318	0	0
2020.03.19	10:00:00	1490.29	1491.09	1478.70	1483.29	16786	0	0
2020.03.19	11:00:00	1483.29	1489.19	1476.93	1483.59	15375	0	0
2020.03.19	12:00:00	1483.62	1485.05	1476.93	1478.89	14697	0	0
2020.03.19	13:00:00	1478.89	1481.10	1473.08	1475.16	17152	0	0
2020.03.19	14:00:00	1475.16	1481.96	1470.98	1473.59	24146	0	0
2020.03.19	15:00:00	1473.59	1477.27	1463.86	1470.22	36020	0	0
2020.03.19	16:00:00	1470.20	1483.81	1468.06	1480.79	65185	0	0
2020.03.19	17:00:00	1480.86	1493.36	1472.39	1474.47	82870	0	0
2020.03.19	18:00:00	1474.45	1485.26	1470.98	1480.03	56603	0	0
2020.03.19	19:00:00	1479.96	1481.03	1471.42	1474.03	46097	0	0
2020.03.19	20:00:00	1473.95	1480.38	1468.78	1472.03	41751	0	0
2020.03.19	21:00:00	1472.01	1473.96	1465.39	1471.31	29644	0	0
2020.03.19	22:00:00	1471.33	1480.63	1465.89	1467.82	30695	0	0
2020.03.19	23:00:00	1467.89	1474.69	1467.57	1472.49	6288	0	0
2020.03.20	01:00:00	1472.52	1472.75	1455.49	1467.33	8270	0	0
2020.03.20	02:00:00	1467.33	1471.66	1465.63	1471.29	4841	0	0
2020.03.20	03:00:00	1471.29	1477.29	1470.72	1471.42	8714	0	0
2020.03.20	04:00:00	1471.46	1483.39	1471.46	1481.92	18578	0	0
2020.03.20	05:00:00	1481.92	1486.73	1479.41	1485.79	15741	0	0
2020.03.20	06:00:00	1485.88	1486.65	1480.33	1483.69	10227	0	0
2020.03.20	07:00:00	1483.66	1484.92	1480.35	1482.27	8433	0	0
2020.03.20	08:00:00	1482.28	1487.96	1482.24	1486.19	14148	0	0
2020.03.20	09:00:00	1486.19	1505.53	1485.10	1499.71	25567	0	0
2020.03.20	10:00:00	1499.85	1511.14	1495.93	1510.20	19566	0	0
2020.03.20	11:00:00	1510.20	1516.21	1501.56	1504.89	18210	0	0
2020.03.20	12:00:00	1504.89	1511.03	1502.68	1508.12	13157	0	0
2020.03.20	13:00:00	1508.12	1510.91	1501.36	1510.35	13979	0	0
2020.03.20	14:00:00	1510.35	1514.09	1500.98	1503.39	21364	0	0
2020.03.20	15:00:00	1503.41	1507.70	1488.97	1493.99	37942	0	0
2020.03.20	16:00:00	1494.03	1498.30	1485.83	1489.76	59840	0	0
2020.03.20	17:00:00	1489.74	1500.44	1489.22	1499.28	70018	0	0
2020.03.20	18:00:00	1499.25	1499.86	1487.83	1490.29	55053	0	0
2020.03.20	19:00:00	1490.21	1492.16	1480.49	1487.27	49401	0	0
2020.03.20	20:00:00	1487.12	1487.59	1479.95	1483.41	36425	0	0
2020.03.20	21:00:00	1483.42	1486.36	1479.32	1481.22	34774	0	0
2020.03.20	22:00:00	1481.37	1493.56	1479.98	1489.36	40942	0	0
2020.03.20	23:00:00	1489.31	1500.11	1486.59	1498.28	8980	0	0
2020.03.23	01:00:00	1502.71	1508.40	1482.41	1488.81	19020	0	0
2020.03.23	02:00:00	1488.81	1497.25	1485.90	1491.54	17421	0	0
2020.03.23	03:00:00	1491.50	1501.39	1491.43	1494.89	13389	0	0
2020.03.23	04:00:00	1494.89	1494.89	1485.72	1492.44	25936	0	0
2020.03.23	05:00:00	1492.44	1496.58	1489.98	1493.27	16325	0	0
2020.03.23	06:00:00	1493.27	1498.12	1490.77	1493.48	16734	0	0
2020.03.23	07:00:00	1493.40	1495.96	1491.81	1492.62	8831	0	0
2020.03.23	08:00:00	1492.62	1495.44	1490.74	1494.59	13543	0	0
2020.03.23	09:00:00	1494.63	1494.97	1484.99	1487.82	17105	0	0
2020.03.23	10:00:00	1487.82	1490.46	1486.24	1490.19	17233	0	0
2020.03.23	11:00:00	1490.19	1491.85	1486.46	1490.85	17100	0	0
2020.03.23	12:00:00	1490.86	1494.40	1489.42	1492.40	15745	0	0
2020.03.23	13:00:00	1492.44	1495.66	1491.04	1492.84	14358	0	0
2020.03.23	14:00:00	1492.69	1495.59	1491.18	1494.36	16309	0	0
2020.03.23	15:00:00	1494.36	1523.79	1494.21	1519.22	61582	0	0
2020.03.23	16:00:00	1519.17	1529.35	1511.82	1528.68	55421	0	0
2020.03.23	17:00:00	1528.39	1530.29	1520.59	1528.00	52586	0	0
2020.03.23	18:00:00	1528.00	1544.28	1527.64	1543.09	52993	0	0
2020.03.23	19:00:00	1543.08	1552.70	1540.30	1548.67	41290	0	0
2020.03.23	20:00:00	1548.27	1561.42	1547.94	1559.67	38066	0	0
2020.03.23	21:00:00	1559.69	1560.36	1545.75	1546.97	29891	0	0
2020.03.23	22:00:00	1546.97	1558.24	1546.59	1553.73	24540	0	0
2020.03.23	23:00:00	1553.79	1554.59	1551.05	1553.00	6195	0	0
2020.03.24	01:00:00	1554.60	1566.69	1552.42	1564.69	7585	0	0
2020.03.24	02:00:00	1564.60	1567.53	1560.22	1566.91	7450	0	0
2020.03.24	03:00:00	1566.88	1571.07	1560.40	1569.24	14798	0	0
2020.03.24	04:00:00	1568.96	1582.00	1568.24	1572.54	19387	0	0
2020.03.24	05:00:00	1572.58	1584.30	1569.66	1578.36	8966	0	0
2020.03.24	06:00:00	1578.27	1578.41	1568.84	1571.63	10039	0	0
2020.03.24	07:00:00	1571.52	1577.91	1570.29	1571.92	5471	0	0
2020.03.24	08:00:00	1571.90	1573.23	1559.12	1563.94	6401	0	0
2020.03.24	09:00:00	1563.92	1574.94	1557.06	1571.49	8551	0	0
2020.03.24	10:00:00	1571.40	1574.34	1564.49	1571.45	5441	0	0
2020.03.24	11:00:00	1571.45	1592.27	1566.99	1584.52	7280	0	0
2020.03.24	12:00:00	1584.49	1595.29	1567.44	1590.29	4806	0	0
2020.03.24	13:00:00	1590.29	1609.36	1578.14	1590.19	5993	0	0
2020.03.24	14:00:00	1590.19	1607.64	1583.78	1599.65	1443	0	0
